MS;08404;Vicentina
MT;00102;Acorizal
MT;00201;Água Boa
MT;00250;Alta Floresta
MT;00300;Alto Araguaia
MT;00359;Alto Boa Vista
MT;00409;Alto Garças
MT;00508;Alto Paraguai
MT;00607;Alto Taquari
MT;00805;Apiacás
MT;01001;Araguaiana
MT;01209;Araguainha
MT;01258;Araputanga
MT;01308;Arenápolis
MT;01407;Aripuanã
MT;01605;Barão de Melgaço
MT;01704;Barra do Bugres
MT;01803;Barra do Garças
MT;01852;Bom Jesus do Araguaia
MT;01902;Brasnorte
MT;02504;Cáceres
MT;02603;Campinápolis
MT;02637;Campo Novo do Parecis
MT;02678;Campo Verde
MT;02686;Campos de Júlio
MT;02694;Canabrava do Norte
MT;02702;Canarana
MT;02793;Carlinda
MT;02850;Castanheira
MT;03007;Chapada dos Guimarães
MT;03056;Cláudia
MT;03106;Cocalinho
MT;03205;Colíder
MT;03254;Colniza
MT;03304;Comodoro
MT;03353;Confresa
MT;03361;Conquista D'Oeste
MT;03379;Cotriguaçu
MT;03403;Cuiabá
MT;03437;Curvelândia
MT;03452;Denise
MT;03502;Diamantino
MT;03601;Dom Aquino
MT;03700;Feliz Natal
MT;03809;Figueirópolis D'Oeste
MT;03858;Gaúcha do Norte
MT;03908;General Carneiro
MT;03957;Glória D'Oeste
MT;04104;Guarantã do Norte
MT;04203;Guiratinga
MT;04500;Indiavaí
MT;04526;Ipiranga do Norte
MT;04542;Itanhangá
MT;04559;Itaúba
MT;04609;Itiquira
MT;04807;Jaciara
MT;04906;Jangada
MT;05002;Jauru
MT;05101;Juara
MT;05150;Juína
MT;05176;Juruena
MT;05200;Juscimeira
MT;05234;Lambari D'Oeste
MT;05259;Lucas do Rio Verde
MT;05309;Luciára
MT;05580;Marcelândia
MT;05606;Matupá
MT;05622;Mirassol d'Oeste
MT;05903;Nobres
MT;06000;Nortelândia
MT;06109;Nossa Senhora do Livramento
MT;06158;Nova Bandeirantes
MT;06208;Nova Brasilândia
MT;06216;Nova Canaã do Norte
MT;08808;Nova Guarita
MT;06182;Nova Lacerda
MT;08857;Nova Marilândia
MT;08907;Nova Maringá
MT;08956;Nova Monte Verde
MT;06224;Nova Mutum
MT;06174;Nova Nazaré
MT;06232;Nova Olímpia
MT;06190;Nova Santa Helena
MT;06240;Nova Ubiratã
MT;06257;Nova Xavantina
MT;06273;Novo Horizonte do Norte
MT;06265;Novo Mundo
MT;06315;Novo Santo Antônio
MT;06281;Novo São Joaquim
MT;06299;Paranaíta
MT;06307;Paranatinga
MT;06372;Pedra Preta
MT;06422;Peixoto de Azevedo
MT;06455;Planalto da Serra
MT;06505;Poconé
MT;06653;Pontal do Araguaia
MT;06703;Ponte Branca
MT;06752;Pontes e Lacerda
MT;06778;Porto Alegre do Norte
MT;06802;Porto dos Gaúchos
MT;06828;Porto Esperidião
MT;06851;Porto Estrela
MT;07008;Poxoréo
MT;07040;Primavera do Leste
MT;07065;Querência
MT;07156;Reserva do Cabaçal
MT;07180;Ribeirão Cascalheira
MT;07198;Ribeirãozinho
MT;07206;Rio Branco
MT;07578;Rondolândia
MT;07602;Rondonópolis
MT;07701;Rosário Oeste
MT;07750;Salto do Céu
MT;07248;Santa Carmem
MT;07743;Santa Cruz do Xingu
MT;07768;Santa Rita do Trivelato
MT;07776;Santa Terezinha
MT;07263;Santo Afonso
MT;07792;Santo Antônio do Leste
MT;07800;Santo Antônio do Leverger
MT;07859;São Félix do Araguaia
MT;07297;São José do Povo
MT;07305;São José do Rio Claro
MT;07354;São José do Xingu
MT;07107;São José dos Quatro Marcos
MT;07404;São Pedro da Cipa
MT;07875;Sapezal
MT;07883;Serra Nova Dourada
MT;07909;Sinop
MT;07925;Sorriso
MT;07941;Tabaporã
MT;07958;Tangará da Serra
MT;08006;Tapurah
MT;08055;Terra Nova do Norte
MT;08105;Tesouro
MT;08204;Torixoréu
MT;08303;União do Sul
MT;08352;Vale de São Domingos
MT;08402;Várzea Grande
MT;08501;Vera
MT;05507;Vila Bela da Santíssima Trindade
MT;08600;Vila Rica
GO;00050;Abadia de Goiás
GO;00100;Abadiânia
GO;00134;Acreúna
GO;00159;Adelândia
GO;00175;Água Fria de Goiás
GO;00209;Água Limpa
GO;00258;Águas Lindas de Goiás
GO;00308;Alexânia
GO;00506;Aloândia
GO;00555;Alto Horizonte
GO;00605;Alto Paraíso de Goiás
GO;00803;Alvorada do Norte
GO;00829;Amaralina
GO;00852;Americano do Brasil
GO;00902;Amorinópolis
GO;01108;Anápolis
GO;01207;Anhanguera
GO;01306;Anicuns
GO;01405;Aparecida de Goiânia
GO;01454;Aparecida do Rio Doce
GO;01504;Aporé
GO;01603;Araçu
GO;01702;Aragarças
GO;01801;Aragoiânia
GO;02155;Araguapaz
GO;02353;Arenópolis
GO;02502;Aruanã
GO;02601;Aurilândia
GO;02809;Avelinópolis
GO;03104;Baliza
GO;03203;Barro Alto
GO;03302;Bela Vista de Goiás
GO;03401;Bom Jardim de Goiás
GO;03500;Bom Jesus de Goiás
GO;03559;Bonfinópolis
GO;03575;Bonópolis
GO;03609;Brazabrantes
GO;03807;Britânia
GO;03906;Buriti Alegre
GO;03939;Buriti de Goiás
GO;03962;Buritinópolis
GO;04003;Cabeceiras
GO;04102;Cachoeira Alta
GO;04201;Cachoeira de Goiás
GO;04250;Cachoeira Dourada
GO;04300;Caçu
GO;04409;Caiapônia
GO;04508;Caldas Novas
GO;04557;Caldazinha
GO;04607;Campestre de Goiás
GO;04656;Campinaçu
GO;04706;Campinorte
GO;04805;Campo Alegre de Goiás
GO;04854;Campo Limpo de Goiás
GO;04904;Campos Belos
GO;04953;Campos Verdes
GO;05000;Carmo do Rio Verde
GO;05059;Castelândia
GO;05109;Catalão
GO;05208;Caturaí
GO;05307;Cavalcante
GO;05406;Ceres
GO;05455;Cezarina
GO;05471;Chapadão do Céu
GO;05497;Cidade Ocidental
GO;05513;Cocalzinho de Goiás
GO;05521;Colinas do Sul
GO;05703;Córrego do Ouro
GO;05802;Corumbá de Goiás
GO;05901;Corumbaíba
GO;06206;Cristalina
GO;06305;Cristianópolis
GO;06404;Crixás
GO;06503;Cromínia
GO;06602;Cumari
GO;06701;Damianópolis
GO;06800;Damolândia
GO;06909;Davinópolis
GO;07105;Diorama
GO;08301;Divinópolis de Goiás
GO;07253;Doverlândia
GO;07352;Edealina
GO;07402;Edéia
GO;07501;Estrela do Norte
GO;07535;Faina
GO;07600;Fazenda Nova
GO;07808;Firminópolis
GO;07907;Flores de Goiás
GO;08004;Formosa
GO;08103;Formoso
GO;08152;Gameleira de Goiás
GO;08400;Goianápolis
GO;08509;Goiandira
GO;08608;Goianésia
GO;08707;Goiânia
GO;08806;Goianira
GO;08905;Goiás
GO;09101;Goiatuba
GO;09150;Gouvelândia
GO;09200;Guapó
GO;09291;Guaraíta
GO;09408;Guarani de Goiás
GO;09457;Guarinos
GO;09606;Heitoraí
GO;09705;Hidrolândia
GO;09804;Hidrolina
GO;09903;Iaciara
GO;09937;Inaciolândia
GO;09952;Indiara
GO;10000;Inhumas
GO;10109;Ipameri
GO;10158;Ipiranga de Goiás
GO;10208;Iporá
GO;10307;Israelândia
GO;10406;Itaberaí
GO;10562;Itaguari
GO;10604;Itaguaru
GO;10802;Itajá
GO;10901;Itapaci
GO;11008;Itapirapuã
GO;11206;Itapuranga
GO;11305;Itarumã
GO;11404;Itauçu
GO;11503;Itumbiara
GO;11602;Ivolândia
GO;11701;Jandaia
GO;11800;Jaraguá
GO;11909;Jataí
GO;12006;Jaupaci
GO;12055;Jesúpolis
GO;12105;Joviânia
GO;12204;Jussara
GO;12253;Lagoa Santa
GO;12303;Leopoldo de Bulhões
GO;12501;Luziânia
GO;12600;Mairipotaba
GO;12709;Mambaí
GO;12808;Mara Rosa
GO;12907;Marzagão
GO;12956;Matrinchã
GO;13004;Maurilândia
GO;13053;Mimoso de Goiás
GO;13087;Minaçu
GO;13103;Mineiros
GO;13400;Moiporá
GO;13509;Monte Alegre de Goiás
GO;13707;Montes Claros de Goiás
GO;13756;Montividiu
GO;13772;Montividiu do Norte
GO;13806;Morrinhos
GO;13855;Morro Agudo de Goiás
GO;13905;Mossâmedes
GO;14002;Mozarlândia
GO;14051;Mundo Novo
GO;14101;Mutunópolis
GO;14408;Nazário
GO;14507;Nerópolis
GO;14606;Niquelândia
GO;14705;Nova América
GO;14804;Nova Aurora
GO;14838;Nova Crixás
GO;14861;Nova Glória
GO;14879;Nova Iguaçu de Goiás
GO;14903;Nova Roma
GO;15009;Nova Veneza
GO;15207;Novo Brasil
GO;15231;Novo Gama
GO;15256;Novo Planalto
GO;15306;Orizona
GO;15405;Ouro Verde de Goiás
GO;15504;Ouvidor
GO;15603;Padre Bernardo
GO;15652;Palestina de Goiás
GO;15702;Palmeiras de Goiás
GO;15801;Palmelo
GO;15900;Palminópolis
GO;16007;Panamá
GO;16304;Paranaiguara
GO;16403;Paraúna
GO;16452;Perolândia
GO;16809;Petrolina de Goiás
GO;16908;Pilar de Goiás
GO;17104;Piracanjuba
GO;17203;Piranhas
GO;17302;Pirenópolis
GO;17401;Pires do Rio
GO;17609;Planaltina
GO;17708;Pontalina
GO;18003;Porangatu
GO;18052;Porteirão
GO;18102;Portelândia
GO;18300;Posse
GO;18391;Professor Jamil
GO;18508;Quirinópolis
GO;18607;Rialma
GO;18706;Rianápolis
GO;18789;Rio Quente
GO;18805;Rio Verde
GO;18904;Rubiataba
GO;19001;Sanclerlândia
GO;19100;Santa Bárbara de Goiás
GO;19209;Santa Cruz de Goiás
GO;19258;Santa Fé de Goiás
GO;19308;Santa Helena de Goiás
GO;19357;Santa Isabel
GO;19407;Santa Rita do Araguaia
GO;19456;Santa Rita do Novo Destino
GO;19506;Santa Rosa de Goiás
GO;19605;Santa Tereza de Goiás
GO;19704;Santa Terezinha de Goiás
GO;19712;Santo Antônio da Barra
GO;19738;Santo Antônio de Goiás
GO;19753;Santo Antônio do Descoberto
GO;19803;São Domingos
GO;19902;São Francisco de Goiás
GO;20058;São João da Paraúna
GO;20009;São João d'Aliança
GO;20108;São Luís de Montes Belos
GO;20157;São Luíz do Norte
GO;20207;São Miguel do Araguaia
GO;20264;São Miguel do Passa Quatro
GO;20280;São Patrício
GO;20405;São Simão
GO;20454;Senador Canedo
GO;20504;Serranópolis
GO;20603;Silvânia
GO;20686;Simolândia
GO;20702;Sítio d'Abadia
GO;21007;Taquaral de Goiás
GO;21080;Teresina de Goiás
GO;21197;Terezópolis de Goiás
GO;21304;Três Ranchos
GO;21403;Trindade
GO;21452;Trombas
GO;21502;Turvânia
GO;21551;Turvelândia
GO;21577;Uirapuru
GO;21601;Uruaçu
GO;21700;Uruana
GO;21809;Urutaí
GO;21858;Valparaíso de Goiás
GO;21908;Varjão
GO;22005;Vianópolis
GO;22054;Vicentinópolis
GO;22203;Vila Boa
GO;22302;Vila Propício
DF;00108;Brasília
